id,createTime,createDate,serviceFirstTime,serviceFirstDate,serviceLastTime,serviceLastDate,serviceUnitTime,x,y
1138,1662742500,2022/9/10 0:55,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,60,4191,-9741
1139,1662742800,2022/9/10 1:00,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,90,19927,4071
1140,1662742800,2022/9/10 1:00,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,5689,-25080
1141,1662742800,2022/9/10 1:00,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,60,-1482,-5074
1142,1662743400,2022/9/10 1:10,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,60,-4875,5936
1143,1662743700,2022/9/10 1:15,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,60,16476,6920
1144,1662744000,2022/9/10 1:20,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,5992,-24463
1145,1662744000,2022/9/10 1:20,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-14971,-2991
1146,1662744000,2022/9/10 1:20,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,-1238,-5306
1147,1662744000,2022/9/10 1:20,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-19602,-5335
1148,1662744300,2022/9/10 1:25,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,60,-9066,-403
1149,1662744600,2022/9/10 1:30,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,60,15506,-12295
1150,1662744600,2022/9/10 1:30,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,-9701,-17675
1151,1662744900,2022/9/10 1:35,1662800400,2022/9/10 17:00,1662804000,2022/9/10 18:00,120,-3582,-11447
1152,1662744900,2022/9/10 1:35,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,60,1805,-7359
1153,1662745200,2022/9/10 1:40,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,60,8355,-15638
1154,1662745200,2022/9/10 1:40,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,120,-9893,9554
1155,1662745800,2022/9/10 1:50,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,120,5278,-25251
1156,1662745800,2022/9/10 1:50,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,60,-2567,-23100
1157,1662745800,2022/9/10 1:50,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-7241,-18613
1158,1662745800,2022/9/10 1:50,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-9022,-27615
1159,1662745800,2022/9/10 1:50,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,7529,-17979
1160,1662745800,2022/9/10 1:50,1662782400,2022/9/10 12:00,1662793200,2022/9/10 15:00,60,226,-4978
1161,1662746400,2022/9/10 2:00,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,60,-10789,-2049
1162,1662746700,2022/9/10 2:05,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,302,-2768
1163,1662746700,2022/9/10 2:05,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,60,-9132,-26955
1164,1662746700,2022/9/10 2:05,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,60,3120,557
1165,1662747000,2022/9/10 2:10,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,60,6197,-9991
1166,1662747000,2022/9/10 2:10,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,60,-15596,3174
1167,1662747000,2022/9/10 2:10,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,-7311,8805
1168,1662747300,2022/9/10 2:15,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,5538,-4407
1169,1662747300,2022/9/10 2:15,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,12732,-4023
1170,1662747600,2022/9/10 2:20,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,90,16476,6920
1171,1662747900,2022/9/10 2:25,1662782400,2022/9/10 12:00,1662793200,2022/9/10 15:00,60,5572,-3515
1172,1662747900,2022/9/10 2:25,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,60,-257,-6423
1173,1662747900,2022/9/10 2:25,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,1605,-5298
1174,1662748500,2022/9/10 2:35,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,6164,-3844
1175,1662749100,2022/9/10 2:45,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,90,-9162,6130
1176,1662749400,2022/9/10 2:50,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,60,-10882,13094
1177,1662749400,2022/9/10 2:50,1662800400,2022/9/10 17:00,1662804000,2022/9/10 18:00,60,8636,-870
1178,1662749700,2022/9/10 2:55,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,60,-18063,-1728
1179,1662750300,2022/9/10 3:05,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,60,8890,-13398
1180,1662750600,2022/9/10 3:10,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,10827,-16911
1181,1662750900,2022/9/10 3:15,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-4167,-16531
1182,1662751200,2022/9/10 3:20,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,60,-6046,-25586
1183,1662751200,2022/9/10 3:20,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,734,-6283
1184,1662751200,2022/9/10 3:20,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,7590,-7031
1185,1662751200,2022/9/10 3:20,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,60,-9279,-10758
1186,1662751200,2022/9/10 3:20,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,364,-1656
1187,1662751500,2022/9/10 3:25,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,9006,-6490
1188,1662752400,2022/9/10 3:40,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,6230,-7669
1189,1662753300,2022/9/10 3:55,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,498,4794
1190,1662753600,2022/9/10 4:00,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,60,9296,-14698
1191,1662754200,2022/9/10 4:10,1662800400,2022/9/10 17:00,1662804000,2022/9/10 18:00,60,11805,505
1192,1662754500,2022/9/10 4:15,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,6909,-26332
1193,1662754800,2022/9/10 4:20,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,60,11077,-16304
1194,1662755100,2022/9/10 4:25,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,5758,-3428
1195,1662755400,2022/9/10 4:30,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,60,-18727,-10750
1196,1662755700,2022/9/10 4:35,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,90,4029,-19051
1197,1662756000,2022/9/10 4:40,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,120,3055,-8558
1198,1662756000,2022/9/10 4:40,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,60,17026,2652
1199,1662757500,2022/9/10 5:05,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,-9735,-2008
1200,1662757500,2022/9/10 5:05,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,120,-2436,7745
1201,1662757800,2022/9/10 5:10,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,60,-9338,-7561
1202,1662758100,2022/9/10 5:15,1662782400,2022/9/10 12:00,1662793200,2022/9/10 15:00,120,-1694,-6494
1203,1662758700,2022/9/10 5:25,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,60,2067,-6984
1204,1662759000,2022/9/10 5:30,1662768000,2022/9/10 8:00,1662782400,2022/9/10 12:00,60,-6714,-17833
1205,1662761400,2022/9/10 6:10,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,14921,-4624
1206,1662761700,2022/9/10 6:15,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,60,6696,-5451
1207,1662761700,2022/9/10 6:15,1662768000,2022/9/10 8:00,1662771600,2022/9/10 9:00,60,5722,2439
1208,1662762300,2022/9/10 6:25,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,90,-8805,-11457
1209,1662762900,2022/9/10 6:35,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,-2204,-2968
1210,1662762900,2022/9/10 6:35,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,9899,-24763
1211,1662762900,2022/9/10 6:35,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,60,-6129,-10654
1212,1662763200,2022/9/10 6:40,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-4695,-4717
1213,1662763200,2022/9/10 6:40,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-10798,-9332
1214,1662763200,2022/9/10 6:40,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,-1330,-16630
1215,1662763500,2022/9/10 6:45,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,90,15702,-9953
1216,1662763500,2022/9/10 6:45,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-3002,-10196
1217,1662763800,2022/9/10 6:50,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-16042,-32192
1218,1662763800,2022/9/10 6:50,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-11725,-6917
1219,1662764400,2022/9/10 7:00,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-6256,-5945
1220,1662764400,2022/9/10 7:00,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,1796,-5122
1221,1662764700,2022/9/10 7:05,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,-15045,-3297
1222,1662764700,2022/9/10 7:05,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,4487,-9377
1223,1662765000,2022/9/10 7:10,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,60,345,-5132
1224,1662765000,2022/9/10 7:10,1662773400,2022/9/10 9:30,1662782400,2022/9/10 12:00,90,6586,-9374
1225,1662765300,2022/9/10 7:15,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,-9865,5250
1226,1662765300,2022/9/10 7:15,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,-9865,5250
1227,1662765300,2022/9/10 7:15,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,15561,-5131
1228,1662765600,2022/9/10 7:20,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,90,-20822,-8325
1229,1662765600,2022/9/10 7:20,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,120,-10289,-21982
1230,1662765900,2022/9/10 7:25,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,90,-11176,429
1231,1662765900,2022/9/10 7:25,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,6793,-16001
1232,1662765900,2022/9/10 7:25,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,6793,-16001
1233,1662765900,2022/9/10 7:25,1662771600,2022/9/10 9:00,1662775200,2022/9/10 10:00,60,19190,-16459
1234,1662766200,2022/9/10 7:30,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,60,2421,-39956
1235,1662766200,2022/9/10 7:30,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,90,-11513,385
1236,1662766200,2022/9/10 7:30,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,120,-396,-1832
1237,1662766200,2022/9/10 7:30,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,2571,-15348
1238,1662766200,2022/9/10 7:30,1662775200,2022/9/10 10:00,1662782400,2022/9/10 12:00,90,-6285,-14278
1239,1662766500,2022/9/10 7:35,1662775200,2022/9/10 10:00,1662782400,2022/9/10 12:00,60,-9410,-11017
1240,1662766500,2022/9/10 7:35,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,90,6356,-8403
1241,1662766500,2022/9/10 7:35,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,-3383,-651
1242,1662766800,2022/9/10 7:40,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,-271,-9034
1243,1662766800,2022/9/10 7:40,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,60,8163,-5299
1244,1662766800,2022/9/10 7:40,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,90,-19892,15286
1245,1662766800,2022/9/10 7:40,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,610,-2306
1246,1662767100,2022/9/10 7:45,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,60,5743,2887
1247,1662767100,2022/9/10 7:45,1662773400,2022/9/10 9:30,1662775200,2022/9/10 10:00,90,8406,-6752
1248,1662767100,2022/9/10 7:45,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,-5971,-12862
1249,1662767100,2022/9/10 7:45,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-8494,-3138
1250,1662767400,2022/9/10 7:50,1662775200,2022/9/10 10:00,1662782400,2022/9/10 12:00,60,-1111,2747
1251,1662767400,2022/9/10 7:50,1662775200,2022/9/10 10:00,1662782400,2022/9/10 12:00,90,15984,-12910
1252,1662767400,2022/9/10 7:50,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,120,5503,-9666
1253,1662767700,2022/9/10 7:55,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,7116,-18947
1254,1662767700,2022/9/10 7:55,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,90,7083,-15566
1255,1662767700,2022/9/10 7:55,1662775200,2022/9/10 10:00,1662782400,2022/9/10 12:00,60,-17022,-30985
1256,1662767700,2022/9/10 7:55,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,-4382,-8391
1257,1662767700,2022/9/10 7:55,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,90,7083,-15566
1258,1662767700,2022/9/10 7:55,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-3923,-13631
1259,1662768000,2022/9/10 8:00,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,8815,-1239
1260,1662768000,2022/9/10 8:00,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,-5522,-23830
1261,1662768000,2022/9/10 8:00,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,60,-12127,392
1262,1662768000,2022/9/10 8:00,1662777000,2022/9/10 10:30,1662782400,2022/9/10 12:00,60,19601,-15517
1263,1662768000,2022/9/10 8:00,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,90,-89,-11212
1264,1662768000,2022/9/10 8:00,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,-15475,-12546
1265,1662768000,2022/9/10 8:00,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,90,-4347,16525
1266,1662768000,2022/9/10 8:00,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,-15475,-12546
1267,1662768000,2022/9/10 8:00,1662777000,2022/9/10 10:30,1662782400,2022/9/10 12:00,120,4094,-18967
1268,1662768000,2022/9/10 8:00,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,90,14824,2763
1269,1662768300,2022/9/10 8:05,1662782400,2022/9/10 12:00,1662793200,2022/9/10 15:00,90,-21032,-10918
1270,1662768300,2022/9/10 8:05,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,90,24459,-13762
1271,1662768300,2022/9/10 8:05,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,120,2699,-8729
1272,1662768300,2022/9/10 8:05,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,8254,-5756
1273,1662768300,2022/9/10 8:05,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,-14189,-11891
1274,1662768300,2022/9/10 8:05,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,-1104,-7214
1275,1662768300,2022/9/10 8:05,1662800400,2022/9/10 17:00,1662804000,2022/9/10 18:00,60,8988,-24028
1276,1662768600,2022/9/10 8:10,1662777000,2022/9/10 10:30,1662782400,2022/9/10 12:00,60,19355,-5609
1277,1662768600,2022/9/10 8:10,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,4196,-11338
1278,1662768600,2022/9/10 8:10,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,-11007,1086
1279,1662768600,2022/9/10 8:10,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,60,-15170,-7180
1280,1662768600,2022/9/10 8:10,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,60,6592,-7432
1281,1662768600,2022/9/10 8:10,1662782400,2022/9/10 12:00,1662793200,2022/9/10 15:00,90,-16902,-6808
1282,1662768900,2022/9/10 8:15,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,120,8396,-959
1283,1662768900,2022/9/10 8:15,1662777000,2022/9/10 10:30,1662782400,2022/9/10 12:00,60,-5851,-8465
1284,1662768900,2022/9/10 8:15,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,-1238,-5306
1285,1662768900,2022/9/10 8:15,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,14093,-5630
1286,1662768900,2022/9/10 8:15,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,-3557,9166
1287,1662768900,2022/9/10 8:15,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,-6431,-11228
1288,1662768900,2022/9/10 8:15,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,-12031,-25473
1289,1662768900,2022/9/10 8:15,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,90,6230,-7669
1290,1662769200,2022/9/10 8:20,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,-742,-25631
1291,1662769200,2022/9/10 8:20,1662782400,2022/9/10 12:00,1662793200,2022/9/10 15:00,60,-12821,-8265
1292,1662769200,2022/9/10 8:20,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,19601,-15517
1293,1662769200,2022/9/10 8:20,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,60,-13862,8461
1294,1662769200,2022/9/10 8:20,1662800400,2022/9/10 17:00,1662804000,2022/9/10 18:00,90,-6046,-25586
1295,1662769200,2022/9/10 8:20,1662800400,2022/9/10 17:00,1662804000,2022/9/10 18:00,60,11773,-24545
1296,1662769500,2022/9/10 8:25,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,-7799,-8860
1297,1662769500,2022/9/10 8:25,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,-3994,-10088
1298,1662769500,2022/9/10 8:25,1662777000,2022/9/10 10:30,1662782400,2022/9/10 12:00,60,8263,-1379
1299,1662769500,2022/9/10 8:25,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,60,-17884,-12020
1300,1662769500,2022/9/10 8:25,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,-4611,16791
1301,1662769500,2022/9/10 8:25,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,120,5834,-8578
1302,1662769500,2022/9/10 8:25,1662782400,2022/9/10 12:00,1662793200,2022/9/10 15:00,60,-7782,-8784
1303,1662769500,2022/9/10 8:25,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,7033,-7143
1304,1662769500,2022/9/10 8:25,1662782400,2022/9/10 12:00,1662793200,2022/9/10 15:00,120,-85,-17917
1305,1662769800,2022/9/10 8:30,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,120,6477,-8615
1306,1662769800,2022/9/10 8:30,1662775200,2022/9/10 10:00,1662778800,2022/9/10 11:00,60,12702,-4125
1307,1662769800,2022/9/10 8:30,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,679,-8773
1308,1662769800,2022/9/10 8:30,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,11672,-8694
1309,1662769800,2022/9/10 8:30,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,6321,-5860
1310,1662769800,2022/9/10 8:30,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,3355,844
1311,1662770100,2022/9/10 8:35,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,6793,-16001
1312,1662770100,2022/9/10 8:35,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,120,-16034,-8489
1313,1662770100,2022/9/10 8:35,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,-1478,-8837
1314,1662770100,2022/9/10 8:35,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,2620,-15689
1315,1662770100,2022/9/10 8:35,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,-1478,-8837
1316,1662770100,2022/9/10 8:35,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,90,543,-18175
1317,1662770100,2022/9/10 8:35,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,6793,-16001
1318,1662770400,2022/9/10 8:40,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,-538,-5054
1319,1662770400,2022/9/10 8:40,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,3455,317
1320,1662770400,2022/9/10 8:40,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,90,-9822,-1417
1321,1662770400,2022/9/10 8:40,1662793200,2022/9/10 15:00,1662796800,2022/9/10 16:00,60,3455,317
1322,1662770700,2022/9/10 8:45,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,90,1250,-31848
1323,1662770700,2022/9/10 8:45,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,90,3447,-38878
1324,1662770700,2022/9/10 8:45,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,120,-2681,-1214
1325,1662770700,2022/9/10 8:45,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,90,15138,7775
1326,1662770700,2022/9/10 8:45,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,120,20019,-17081
1327,1662770700,2022/9/10 8:45,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,6592,-7432
1328,1662771000,2022/9/10 8:50,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,-1853,-20620
1329,1662771000,2022/9/10 8:50,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,6650,-4227
1330,1662771000,2022/9/10 8:50,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,60,-12821,-8265
1331,1662771000,2022/9/10 8:50,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,60,-12821,-8265
1332,1662771000,2022/9/10 8:50,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,120,6975,-38292
1333,1662771000,2022/9/10 8:50,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,9742,-2177
1334,1662771300,2022/9/10 8:55,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,9980,-13457
1335,1662771300,2022/9/10 8:55,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,90,4369,252
1336,1662771300,2022/9/10 8:55,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,90,-6382,8640
1337,1662771300,2022/9/10 8:55,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,60,16848,-13531
1338,1662771300,2022/9/10 8:55,1662796800,2022/9/10 16:00,1662800400,2022/9/10 17:00,60,8892,-10870
1339,1662771600,2022/9/10 9:00,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,90,10302,-2639
1340,1662771600,2022/9/10 9:00,1662780600,2022/9/10 11:30,1662782400,2022/9/10 12:00,60,-10763,188
1341,1662771600,2022/9/10 9:00,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,4252,-18672
1342,1662771600,2022/9/10 9:00,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,610,-2306
1343,1662771600,2022/9/10 9:00,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,60,-17393,-39111
1344,1662771600,2022/9/10 9:00,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,-7053,-19703
1345,1662771600,2022/9/10 9:00,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,14741,5350
1346,1662771900,2022/9/10 9:05,1662780600,2022/9/10 11:30,1662782400,2022/9/10 12:00,60,584,-16781
1347,1662771900,2022/9/10 9:05,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,14741,5350
1348,1662771900,2022/9/10 9:05,1662800400,2022/9/10 17:00,1662804000,2022/9/10 18:00,60,11154,-27381
1349,1662771900,2022/9/10 9:05,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,-6309,-11636
1350,1662771900,2022/9/10 9:05,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,90,1791,-4906
1351,1662771900,2022/9/10 9:05,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,9924,-17708
1352,1662771900,2022/9/10 9:05,1662780600,2022/9/10 11:30,1662782400,2022/9/10 12:00,60,-10801,-663
1353,1662772200,2022/9/10 9:10,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,60,14585,12650
1354,1662772200,2022/9/10 9:10,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,90,-5612,-24276
1355,1662772200,2022/9/10 9:10,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,6923,-11856
1356,1662772200,2022/9/10 9:10,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,60,-6424,-10604
1357,1662772200,2022/9/10 9:10,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,7881,-4823
1358,1662772200,2022/9/10 9:10,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,-6094,-8322
1359,1662772200,2022/9/10 9:10,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,120,6961,-14304
1360,1662772200,2022/9/10 9:10,1662793200,2022/9/10 15:00,1662807600,2022/9/10 19:00,60,-4838,-5270
1361,1662772200,2022/9/10 9:10,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,90,-4128,-17768
1362,1662772500,2022/9/10 9:15,1662789600,2022/9/10 14:00,1662793200,2022/9/10 15:00,90,16166,-13527
1363,1662772500,2022/9/10 9:15,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,-4405,-16201
1364,1662772500,2022/9/10 9:15,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,120,-10929,-2447
1365,1662772500,2022/9/10 9:15,1662782400,2022/9/10 12:00,1662786000,2022/9/10 13:00,90,24459,-13762
1366,1662772500,2022/9/10 9:15,1662786000,2022/9/10 13:00,1662789600,2022/9/10 14:00,90,-7212,-13205
1367,1662772500,2022/9/10 9:15,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,60,-10763,188
1368,1662772500,2022/9/10 9:15,1662778800,2022/9/10 11:00,1662782400,2022/9/10 12:00,120,14641,-15724
